"시군구","전용면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","거래유형"
"강원도 강릉시 견소동","84.93","202301","4","        25,000","1997","중개거래"
"강원도 강릉시 견소동","84.99","202301","5","        29,800","2005","중개거래"
"강원도 강릉시 견소동","84.99","202301","25","        28,500","2005","중개거래"
"강원도 강릉시 교동","59.86","202301","4","        20,000","2002","직거래"
"강원도 강릉시 교동","59.84","202301","11","        25,000","2002","중개거래"
"강원도 강릉시 교동","84.72","202301","6","        18,500","1991","중개거래"
"강원도 강릉시 교동","60.43","202301","29","         9,000","1979","직거래"
"강원도 강릉시 내곡동","39.3","202301","30","         9,200","1989","중개거래"
"강원도 강릉시 내곡동","59.97","202301","25","        11,000","1997","직거래"
"강원도 강릉시 내곡동","84.3","202301","25","        21,500","2008","중개거래"
"강원도 강릉시 노암동","59.3","202301","7","        11,300","1984","중개거래"
"강원도 강릉시 노암동","44.64","202301","26","        14,700","1998","중개거래"
"강원도 강릉시 노암동","84.945","202301","4","        17,500","1992","중개거래"
"강원도 강릉시 송정동","84.9955","202301","27","        42,000","2019","중개거래"
"강원도 강릉시 송정동","84.9955","202301","28","        42,000","2019","중개거래"
"강원도 강릉시 송정동","155.416","202301","10","        70,000","2007","직거래"
"강원도 강릉시 송정동","72.86","202301","4","        17,500","1992","중개거래"
"강원도 강릉시 송정동","84.544","202301","1","        24,000","1992","중개거래"
"강원도 강릉시 연곡면 영진리","84.9157","202301","19","        35,000","2008","중개거래"
"강원도 강릉시 유천동","96.3359","202301","18","        60,000","2021","중개거래"
"강원도 강릉시 입암동","84.93","202301","31","        33,500","2014","중개거래"
"강원도 강릉시 입암동","59.685","202301","6","        11,850","1993","중개거래"
"강원도 강릉시 입암동","39.85","202301","16","         5,950","2001","중개거래"
"강원도 강릉시 입암동","39.69","202301","11","        11,500","1990","중개거래"
"강원도 강릉시 입암동","59.8","202301","29","        14,400","1996","중개거래"
"강원도 강릉시 입암동","49.97","202301","2","        12,700","1996","중개거래"
"강원도 강릉시 입암동","59.99","202301","9","        18,000","1998","중개거래"
"강원도 강릉시 입암동","49.62","202301","11","        11,900","1998","중개거래"
"강원도 강릉시 입암동","59.99","202301","17","        18,000","1998","중개거래"
"강원도 강릉시 입암동","59.99","202301","18","        16,100","1998","중개거래"
"강원도 강릉시 입암동","49.62","202301","20","        13,900","1998","직거래"
"강원도 강릉시 입암동","49.62","202301","20","        13,900","1998","직거래"
"강원도 강릉시 입암동","59.99","202301","21","        18,400","1998","중개거래"
"강원도 강릉시 입암동","49.62","202301","30","        13,800","1998","중개거래"
"강원도 강릉시 입암동","79.191","202301","31","        35,000","2019","중개거래"
"강원도 강릉시 입암동","39.348","202301","3","         7,500","1998","중개거래"
"강원도 강릉시 입암동","34.722","202301","12","         5,300","1998","중개거래"
"강원도 강릉시 입암동","39.348","202301","13","         8,050","1998","중개거래"
"강원도 강릉시 입암동","34.722","202301","26","         6,600","1998","중개거래"
"강원도 강릉시 주문진읍 교항리","59.76","202301","26","         6,500","1992","직거래"
"강원도 강릉시 주문진읍 교항리","74.6238","202301","26","        20,000","2015","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","6","         7,450","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","6","         7,450","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","7","         7,000","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","12","         7,800","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","14","         7,700","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","59.98","202301","16","         9,000","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","59.98","202301","16","         9,000","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202301","17","         7,000","1999","중개거래"
"강원도 강릉시 주문진읍 주문리","23.662","202301","7","        11,000","2017","중개거래"
"강원도 강릉시 주문진읍 주문리","23.662","202301","25","        11,000","2017","중개거래"
"강원도 강릉시 주문진읍 주문리","59.33","202301","2","        12,700","2007","중개거래"
"강원도 강릉시 주문진읍 주문리","44.11","202301","5","         9,000","2007","중개거래"
"강원도 강릉시 초당동","45.68","202301","14","        15,000","1996","직거래"
"강원도 강릉시 초당동","29.82","202301","19","         6,000","1988","직거래"
"강원도 강릉시 초당동","84.9","202301","30","        41,000","2007","중개거래"
"강원도 강릉시 포남동","19.99","202301","10","         5,000","1995","중개거래"
"강원도 강릉시 포남동","59.55","202301","10","         9,800","1986","중개거래"
"강원도 강릉시 포남동","58.87","202301","12","        12,700","1995","중개거래"
"강원도 강릉시 포남동","59.135","202301","30","        18,000","1995","중개거래"
"강원도 강릉시 포남동","84.73","202301","20","        19,000","1993","중개거래"
"강원도 강릉시 포남동","84.42","202301","12","        25,800","1994","직거래"
"강원도 강릉시 포남동","84.42","202301","19","        24,500","1994","중개거래"
"강원도 강릉시 포남동","41.98","202301","7","        10,500","1981","중개거래"
"강원도 강릉시 포남동","42.55","202301","11","        10,300","1981","중개거래"
"강원도 강릉시 포남동","47.01","202301","11","        16,000","1989","중개거래"
"강원도 강릉시 홍제동","59.8","202301","9","        12,000","1994","직거래"
"강원도 강릉시 홍제동","59.95","202301","6","        33,000","2018","중개거래"
"강원도 강릉시 홍제동","59.98","202301","28","        31,400","2018","중개거래"
"강원도 강릉시 회산동","59.928","202301","16","        29,200","2017","중개거래"
"강원도 강릉시 회산동","84.8956","202301","28","        34,200","2017","중개거래"
"강원도 고성군 간성읍 상리","39.6","202301","5","         6,300","1998","중개거래"
"강원도 고성군 간성읍 상리","39.6","202301","13","         6,200","1998","중개거래"
"강원도 고성군 간성읍 상리","57.48","202301","10","         4,000","1990","직거래"
"강원도 고성군 간성읍 신안리","84.92","202301","12","        16,400","1998","중개거래"
"강원도 고성군 간성읍 신안리","59.68","202301","17","        11,400","1998","중개거래"
"강원도 고성군 거진읍 거진리","56.04","202301","6","         6,000","1989","중개거래"
"강원도 고성군 토성면 봉포리","81.4465","202301","10","        26,756","2021","직거래"
"강원도 고성군 토성면 봉포리","81.4465","202301","31","        28,000","2021","중개거래"
"강원도 고성군 토성면 천진리","84.9657","202301","15","        27,000","2021","중개거래"
"강원도 고성군 토성면 청간리","49.8","202301","31","        19,000","2006","직거래"
"강원도 동해시 동회동","59.3575","202301","12","         9,500","1995","중개거래"
"강원도 동해시 동회동","45","202301","18","         7,300","1995","중개거래"
"강원도 동해시 동회동","73.4675","202301","19","        11,500","1995","중개거래"
"강원도 동해시 동회동","84.5525","202301","28","        12,500","1995","중개거래"
"강원도 동해시 동회동","59.3575","202301","31","         8,900","1995","중개거래"
"강원도 동해시 동회동","73.4675","202301","19","        11,900","1996","중개거래"
"강원도 동해시 동회동","59.3575","202301","19","         8,000","1996","중개거래"
"강원도 동해시 동회동","84.98","202301","13","        19,800","2007","중개거래"
"강원도 동해시 동회동","84.9562","202301","14","        17,400","1999","중개거래"
"강원도 동해시 발한동","84.9369","202301","26","        28,000","2019","중개거래"
"강원도 동해시 발한동","68.7256","202301","2","        26,000","2018","중개거래"
"강원도 동해시 부곡동","30.273","202301","4","         3,850","1996","중개거래"
"강원도 동해시 북평동","78.64","202301","2","        28,150","2020","중개거래"
"강원도 동해시 북평동","78.88","202301","18","        24,500","2020","직거래"
"강원도 동해시 북평동","47.01","202301","17","         4,950","1989","직거래"
"강원도 동해시 북평동","73.93","202301","16","         7,000","1994","중개거래"
"강원도 동해시 북평동","59.02","202301","30","         3,460","1992","직거래"
"강원도 동해시 쇄운동","39.08","202301","3","         6,400","2012","직거래"
"강원도 동해시 쇄운동","60","202301","6","         9,200","2012","중개거래"
"강원도 동해시 쇄운동","60","202301","17","         9,000","2012","직거래"
"강원도 동해시 쇄운동","39.08","202301","19","         5,700","2012","중개거래"
"강원도 동해시 쇄운동","60","202301","20","         9,500","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202301","27","         6,000","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202301","28","         6,250","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202301","30","         6,000","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202301","31","         6,300","2012","중개거래"
"강원도 동해시 용정동","59.92","202301","19","         7,500","1996","중개거래"
"강원도 동해시 용정동","59.95","202301","27","         8,000","1996","직거래"
"강원도 동해시 이도동","84.98","202301","16","        29,000","2018","중개거래"
"강원도 동해시 이도동","59.95","202301","31","        22,500","2018","중개거래"
"강원도 동해시 이도동","75.3657","202301","28","        23,800","2019","중개거래"
"강원도 동해시 이도동","49.62","202301","18","         6,600","1999","중개거래"
"강원도 동해시 이도동","49.62","202301","30","         6,400","1999","중개거래"
"강원도 동해시 이도동","49.62","202301","31","         6,400","1999","중개거래"
"강원도 동해시 이도동","49.62","202301","31","         6,400","1999","중개거래"
"강원도 동해시 이도동","59.39","202301","14","        10,000","1999","중개거래"
"강원도 동해시 이도동","59.39","202301","14","         8,000","1999","중개거래"
"강원도 동해시 이도동","59.39","202301","14","         8,600","1999","중개거래"
"강원도 동해시 이로동","41.94","202301","9","         2,000","2007","직거래"
"강원도 동해시 천곡동","84.906","202301","31","        23,500","2007","중개거래"
"강원도 동해시 천곡동","59.9587","202301","5","        13,250","2003","중개거래"
"강원도 동해시 천곡동","62.09","202301","31","         9,000","2000","직거래"
"강원도 동해시 천곡동","77.4598","202301","6","        32,900","2020","중개거래"
"강원도 동해시 천곡동","64.7915","202301","26","        23,500","2020","중개거래"
"강원도 동해시 천곡동","64.7915","202301","28","        24,500","2020","중개거래"
"강원도 동해시 천곡동","47.01","202301","5","         8,200","1989","중개거래"
"강원도 동해시 천곡동","39.3","202301","6","         7,500","1989","중개거래"
"강원도 동해시 천곡동","39.69","202301","16","         5,700","1989","중개거래"
"강원도 동해시 천곡동","47.01","202301","26","         9,400","1989","중개거래"
"강원도 동해시 천곡동","68.32","202301","3","         8,500","1990","중개거래"
"강원도 동해시 천곡동","49.81","202301","3","         8,450","1992","중개거래"
"강원도 동해시 천곡동","71.839","202301","4","        20,000","2016","중개거래"
"강원도 동해시 평릉동","84.8964","202301","6","        27,000","2010","중개거래"
"강원도 동해시 효가동","84.9714","202301","20","        18,900","2013","중개거래"
"강원도 동해시 효가동","59.9798","202301","9","        15,100","2013","중개거래"
"강원도 동해시 효가동","59.9798","202301","9","        15,100","2013","중개거래"
"강원도 동해시 효가동","46.25","202301","6","         3,200","1988","중개거래"
"강원도 삼척시 교동","59.8769","202301","12","        19,600","2018","중개거래"
"강원도 삼척시 교동","84.2922","202301","26","        26,000","2018","직거래"
"강원도 삼척시 교동","84.9811","202301","4","        27,500","2018","중개거래"
"강원도 삼척시 교동","59.8194","202301","6","        18,500","2018","중개거래"
"강원도 삼척시 교동","84.929","202301","14","        19,500","2005","중개거래"
"강원도 삼척시 교동","60","202301","16","         9,000","2005","중개거래"
"강원도 삼척시 교동","60","202301","18","         9,500","2005","중개거래"
"강원도 삼척시 교동","59.83","202301","3","         8,500","1996","중개거래"
"강원도 삼척시 교동","59.83","202301","7","        10,000","1996","중개거래"
"강원도 삼척시 교동","59.895","202301","6","        12,000","1998","중개거래"
"강원도 삼척시 교동","59.62","202301","30","         9,030","1997","중개거래"
"강원도 삼척시 남양동","57.39","202301","6","         4,000","1988","직거래"
"강원도 삼척시 마달동","27.18","202301","11","         2,300","1995","직거래"
"강원도 삼척시 마달동","59.14","202301","10","         4,000","1992","중개거래"
"강원도 삼척시 사직동","59.526","202301","31","         7,000","1997","직거래"
"강원도 삼척시 원당동","84.937","202301","10","        14,000","1998","중개거래"
"강원도 삼척시 정상동","27.36","202301","5","         3,250","1995","중개거래"
"강원도 삼척시 정상동","56.97","202301","12","         7,700","1998","중개거래"
"강원도 삼척시 정상동","39.87","202301","12","         5,700","1998","중개거래"
"강원도 삼척시 정상동","56.97","202301","13","         8,000","1998","직거래"
"강원도 삼척시 정상동","56.97","202301","30","         8,700","1998","중개거래"
"강원도 삼척시 정상동","59.43","202301","6","         6,600","1999","중개거래"
"강원도 삼척시 정상동","39.48","202301","20","         4,700","1999","중개거래"
"강원도 삼척시 정상동","59.43","202301","30","         6,800","1999","중개거래"
"강원도 삼척시 정상동","32.43","202301","28","         3,000","1988","직거래"
"강원도 삼척시 정상동","47.01","202301","31","         4,200","1988","중개거래"
"강원도 삼척시 정상동","59.85","202301","5","         8,450","2002","중개거래"
"강원도 삼척시 정상동","64.564","202301","25","        15,200","2005","직거래"
"강원도 속초시 교동","59.5144","202301","31","        21,500","2011","중개거래"
"강원도 속초시 교동","76.39","202301","4","        14,000","1991","중개거래"
"강원도 속초시 교동","84.991","202301","28","        19,600","1992","중개거래"
"강원도 속초시 교동","58.86","202301","25","         7,500","1989","중개거래"
"강원도 속초시 교동","59.97","202301","11","        11,700","1995","중개거래"
"강원도 속초시 교동","59.97","202301","11","        12,000","1995","중개거래"
"강원도 속초시 교동","118.0531","202301","28","        30,500","2006","중개거래"
"강원도 속초시 교동","54.58","202301","30","        12,500","1994","중개거래"
"강원도 속초시 교동","73.305","202301","6","        15,000","1992","중개거래"
"강원도 속초시 교동","84.907","202301","7","        19,000","1992","중개거래"
"강원도 속초시 교동","73.305","202301","12","        15,900","1992","중개거래"
"강원도 속초시 교동","47.01","202301","2","        17,400","1990","중개거래"
"강원도 속초시 교동","39.99","202301","18","        13,490","1990","중개거래"
"강원도 속초시 교동","59.946","202301","3","        17,500","1998","중개거래"
"강원도 속초시 교동","84.97","202301","14","        23,000","1998","중개거래"
"강원도 속초시 교동","70.236","202301","30","        21,000","1998","중개거래"
"강원도 속초시 교동","28.07","202301","17","         5,500","1997","중개거래"
"강원도 속초시 교동","28.07","202301","26","         5,000","1997","중개거래"
"강원도 속초시 금호동","59.97","202301","27","        12,300","1994","중개거래"
"강원도 속초시 금호동","84.975","202301","25","        30,500","2006","중개거래"
"강원도 속초시 영랑동","39.93","202301","31","         6,700","1988","중개거래"
"강원도 속초시 조양동","84.76","202301","3","        23,000","1998","중개거래"
"강원도 속초시 조양동","49.92","202301","7","        15,900","1998","중개거래"
"강원도 속초시 조양동","166.535","202301","11","        37,000","1996","중개거래"
"강원도 속초시 조양동","133.835","202301","13","        29,500","1996","중개거래"
"강원도 속초시 조양동","59.905","202301","17","        18,000","1996","중개거래"
"강원도 속초시 조양동","59.905","202301","20","        17,000","1996","중개거래"
"강원도 속초시 조양동","166.535","202301","20","        40,300","1996","중개거래"
"강원도 속초시 조양동","133.835","202301","30","        33,000","1996","중개거래"
"강원도 속초시 조양동","50","202301","31","        14,500","1995","중개거래"
"강원도 속초시 조양동","50","202301","9","        14,500","1995","직거래"
"강원도 속초시 조양동","84.9909","202301","19","        30,500","2006","중개거래"
"강원도 속초시 조양동","84.9909","202301","24","        35,500","2006","중개거래"
"강원도 속초시 조양동","59.76","202301","11","        15,900","2001","중개거래"
"강원도 속초시 조양동","59.76","202301","13","        14,800","2001","중개거래"
"강원도 속초시 조양동","59.76","202301","23","        15,000","2001","중개거래"
"강원도 속초시 조양동","59.76","202301","30","        15,000","2001","중개거래"
"강원도 속초시 조양동","59.76","202301","31","        14,000","2001","중개거래"
"강원도 속초시 조양동","49.65","202301","31","        13,000","2001","중개거래"
"강원도 속초시 조양동","84.92","202301","12","        47,700","2022","중개거래"
"강원도 속초시 조양동","59.9027","202301","30","        31,000","2019","중개거래"
"강원도 속초시 조양동","77.78","202301","28","        39,000","2021","중개거래"
"강원도 속초시 조양동","59.7891","202301","30","        23,400","2015","중개거래"
"강원도 속초시 조양동","59.99","202301","8","        15,500","1998","중개거래"
"강원도 속초시 조양동","49.62","202301","28","        13,000","1998","중개거래"
"강원도 속초시 조양동","39.74","202301","29","        11,100","1998","중개거래"
"강원도 속초시 중앙동","78.9402","202301","12","        37,800","","중개거래"
"강원도 속초시 청학동","59.675","202301","10","         8,000","1983","중개거래"
"강원도 속초시 청호동","84.94","202301","17","        40,000","2018","중개거래"
"강원도 양구군 양구읍 상리","59.4","202301","4","        11,000","1998","중개거래"
"강원도 양구군 양구읍 상리","37.755","202301","11","         6,900","1998","직거래"
"강원도 양구군 양구읍 정림리","84.9","202301","2","        17,000","2010","직거래"
"강원도 양구군 양구읍 정림리","77.12","202301","16","        16,000","2010","중개거래"
"강원도 양양군 강현면 강선리","75.98","202301","2","        24,500","2019","직거래"
"강원도 양양군 강현면 강선리","75.98","202301","3","        24,000","2019","중개거래"
"강원도 양양군 강현면 정암리","38.6382","202301","12","        16,000","2004","중개거래"
"강원도 양양군 양양읍 내곡리","76.8487","202301","11","        31,000","2020","직거래"
"강원도 양양군 양양읍 월리","59.449","202301","27","        12,000","2002","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202301","28","         7,000","2002","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202301","28","         6,350","2002","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202301","31","         5,700","2002","중개거래"
"강원도 양양군 양양읍 청곡리","43.94","202301","4","         8,900","1995","중개거래"
"강원도 양양군 현남면 광진리","38.88","202301","20","        11,700","1998","중개거래"
"강원도 양양군 현남면 광진리","38.88","202301","30","         6,000","1998","직거래"
"강원도 양양군 현북면 기사문리","30.2226","202301","9","        10,700","2003","직거래"
"강원도 양양군 현북면 기사문리","30.2226","202301","12","        12,000","2003","중개거래"
"강원도 양양군 현북면 중광정리","38.6106","202301","30","        13,000","2001","직거래"
"강원도 영월군 영월읍 덕포리","51.48","202301","13","         5,900","1994","직거래"
"강원도 영월군 영월읍 덕포리","69.7641","202301","19","        20,000","2018","직거래"
"강원도 영월군 영월읍 덕포리","69.7641","202301","28","        19,000","2018","중개거래"
"강원도 영월군 영월읍 방절리","27.72","202301","3","         2,300","1997","중개거래"
"강원도 영월군 영월읍 방절리","39.9","202301","6","         4,000","1997","중개거래"
"강원도 영월군 영월읍 방절리","27.72","202301","6","         2,300","1997","직거래"
"강원도 영월군 영월읍 영흥리","44","202301","23","         2,500","1989","중개거래"
"강원도 영월군 영월읍 영흥리","84.3681","202301","13","        25,000","2021","중개거래"
"강원도 영월군 영월읍 하송리","121.4734","202301","30","        27,000","2012","중개거래"
"강원도 영월군 영월읍 하송리","32.89","202301","13","         7,700","2013","직거래"
"강원도 영월군 영월읍 하송리","52.95","202301","9","         4,500","1986","직거래"
"강원도 영월군 영월읍 하송리","49.96","202301","31","         8,400","1998","직거래"
"강원도 영월군 영월읍 하송리","59.8","202301","31","        11,500","1999","직거래"
"강원도 원주시 개운동","59.905","202301","12","        21,900","2006","중개거래"
"강원도 원주시 개운동","84.98","202301","26","        26,000","2006","중개거래"
"강원도 원주시 개운동","59.808","202301","27","        24,000","2006","중개거래"
"강원도 원주시 개운동","59.905","202301","30","        23,000","2006","직거래"
"강원도 원주시 개운동","84.974","202301","28","        16,500","1998","중개거래"
"강원도 원주시 개운동","59.58","202301","10","         9,000","1992","직거래"
"강원도 원주시 개운동","46.915","202301","2","         6,500","1999","중개거래"
"강원도 원주시 개운동","84.9","202301","12","        24,500","2010","중개거래"
"강원도 원주시 개운동","84.56","202301","26","        25,300","2010","중개거래"
"강원도 원주시 관설동","59.85","202301","31","        10,800","2001","중개거래"
"강원도 원주시 관설동","59.85","202301","31","        10,300","2001","중개거래"
"강원도 원주시 관설동","59.85","202301","9","        12,000","2002","중개거래"
"강원도 원주시 관설동","59.85","202301","21","        12,000","2002","중개거래"
"강원도 원주시 관설동","59.85","202301","31","         9,600","2002","중개거래"
"강원도 원주시 관설동","59.85","202301","6","        10,000","2002","중개거래"
"강원도 원주시 관설동","59.85","202301","28","        12,000","2002","중개거래"
"강원도 원주시 단계동","84.75","202301","18","        16,900","1993","중개거래"
"강원도 원주시 단계동","65.99","202301","6","        15,800","1984","중개거래"
"강원도 원주시 단계동","65.99","202301","7","        15,000","1984","중개거래"
"강원도 원주시 단계동","65.2","202301","9","        15,000","1984","중개거래"
"강원도 원주시 단계동","65.99","202301","14","        16,000","1984","중개거래"
"강원도 원주시 단계동","65.2","202301","27","        16,000","1984","중개거래"
"강원도 원주시 단계동","65.99","202301","27","        15,000","1984","중개거래"
"강원도 원주시 단계동","54.77","202301","28","        14,000","1984","중개거래"
"강원도 원주시 단계동","54.77","202301","28","        13,000","1984","중개거래"
"강원도 원주시 단계동","134.76","202301","11","        26,000","1993","중개거래"
"강원도 원주시 단계동","84.75","202301","7","        14,000","1995","중개거래"
"강원도 원주시 단계동","114.99","202301","17","        18,000","1995","중개거래"
"강원도 원주시 단계동","59.9671","202301","28","        25,800","2018","중개거래"
"강원도 원주시 단계동","84.9805","202301","28","        32,500","2020","중개거래"
"강원도 원주시 단계동","72.8686","202301","16","        26,500","2017","중개거래"
"강원도 원주시 단계동","60.8496","202301","19","        26,000","2017","직거래"
"강원도 원주시 단계동","72.8686","202301","30","        28,500","2017","중개거래"
"강원도 원주시 단계동","59.67","202301","5","        11,800","1995","직거래"
"강원도 원주시 단계동","59.73","202301","5","        12,000","1994","직거래"
"강원도 원주시 단계동","64.12","202301","27","        13,000","1993","중개거래"
"강원도 원주시 단구동","94.38","202301","7","        25,800","2009","중개거래"
"강원도 원주시 단구동","74.9321","202301","10","        30,500","2017","중개거래"
"강원도 원주시 단구동","84.6989","202301","17","        32,400","2017","중개거래"
"강원도 원주시 단구동","59.9602","202301","21","        24,000","2017","중개거래"
"강원도 원주시 단구동","59.9602","202301","31","        24,800","2017","중개거래"
"강원도 원주시 단구동","59.903","202301","4","        15,000","1997","중개거래"
"강원도 원주시 단구동","59.903","202301","26","        14,500","1997","중개거래"
"강원도 원주시 단구동","38.685","202301","18","         8,000","1998","직거래"
"강원도 원주시 단구동","59.55","202301","25","        11,800","1998","중개거래"
"강원도 원주시 단구동","84.9317","202301","6","        33,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","7","        27,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","7","        28,000","2020","중개거래"
"강원도 원주시 단구동","84.8784","202301","10","        27,500","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","11","        27,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","12","        27,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","15","        28,000","2020","중개거래"
"강원도 원주시 단구동","84.8784","202301","18","        29,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","21","        25,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","31","        30,800","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","5","        31,500","2020","중개거래"
"강원도 원주시 단구동","84.9317","202301","19","        27,800","2020","중개거래"
"강원도 원주시 단구동","84.9024","202301","25","        30,950","2020","중개거래"
"강원도 원주시 단구동","84.4687","202301","9","        19,000","2003","직거래"
"강원도 원주시 단구동","58.65","202301","4","        11,300","2000","중개거래"
"강원도 원주시 단구동","58.65","202301","11","        11,000","2000","직거래"
"강원도 원주시 단구동","59.85","202301","1","        11,000","2002","중개거래"
"강원도 원주시 단구동","59.85","202301","2","        12,800","2002","직거래"
"강원도 원주시 단구동","59.85","202301","7","        11,500","2002","직거래"
"강원도 원주시 단구동","59.85","202301","9","        12,500","2002","중개거래"
"강원도 원주시 단구동","59.85","202301","10","         9,800","2002","중개거래"
"강원도 원주시 단구동","59.85","202301","17","        11,100","2002","중개거래"
"강원도 원주시 단구동","59.85","202301","29","        12,200","2002","중개거래"
"강원도 원주시 단구동","59.85","202301","30","        10,500","2002","중개거래"
"강원도 원주시 단구동","84.954","202301","27","        21,800","2006","중개거래"
"강원도 원주시 단구동","84.98","202301","28","        24,800","2006","중개거래"
"강원도 원주시 단구동","59.91","202301","17","        17,000","1997","중개거래"
"강원도 원주시 단구동","59.84","202301","7","        15,300","1997","중개거래"
"강원도 원주시 단구동","59.84","202301","26","        14,800","1997","중개거래"
"강원도 원주시 단구동","74.76","202301","14","        21,500","2001","중개거래"
"강원도 원주시 단구동","84.886","202301","30","        19,500","2001","중개거래"
"강원도 원주시 단구동","59.761","202301","17","        16,200","2002","중개거래"
"강원도 원주시 명륜동","46.68","202301","14","        11,300","1990","중개거래"
"강원도 원주시 명륜동","59.9678","202301","17","        30,200","2022","중개거래"
"강원도 원주시 명륜동","84.88","202301","3","        13,500","1992","중개거래"
"강원도 원주시 명륜동","59.99","202301","21","        12,000","2000","중개거래"
"강원도 원주시 명륜동","86.601","202301","2","         9,300","1983","직거래"
"강원도 원주시 명륜동","49.94","202301","2","         8,300","1992","중개거래"
"강원도 원주시 명륜동","41.3","202301","11","         7,800","1992","중개거래"
"강원도 원주시 명륜동","84.945","202301","21","        15,500","1990","중개거래"
"강원도 원주시 무실동","84.9109","202301","14","        36,300","2014","중개거래"
"강원도 원주시 무실동","84.9919","202301","16","        41,500","2014","중개거래"
"강원도 원주시 무실동","59.92","202301","13","        19,500","2003","중개거래"
"강원도 원주시 무실동","59.92","202301","31","        17,000","2003","중개거래"
"강원도 원주시 무실동","59.9381","202301","4","        22,100","2012","직거래"
"강원도 원주시 무실동","84.9","202301","13","        29,900","2010","중개거래"
"강원도 원주시 무실동","84.9704","202301","5","        35,000","2014","중개거래"
"강원도 원주시 무실동","84.9704","202301","7","        35,000","2014","중개거래"
"강원도 원주시 무실동","84.9704","202301","12","        36,000","2014","중개거래"
"강원도 원주시 무실동","84.9704","202301","19","        39,000","2014","직거래"
"강원도 원주시 무실동","84.9616","202301","19","        36,000","2014","중개거래"
"강원도 원주시 무실동","84.9616","202301","7","        34,500","2015","중개거래"
"강원도 원주시 무실동","84.8833","202301","18","        34,000","2015","중개거래"
"강원도 원주시 무실동","84.9616","202301","18","        35,000","2015","중개거래"
"강원도 원주시 무실동","84.9704","202301","19","        34,000","2015","중개거래"
"강원도 원주시 무실동","84.9616","202301","20","        35,500","2015","중개거래"
"강원도 원주시 무실동","84.9839","202301","28","        35,000","2015","중개거래"
"강원도 원주시 문막읍 건등리","84.947","202301","19","        18,800","2008","직거래"
"강원도 원주시 문막읍 건등리","84.856","202301","28","        19,300","2008","중개거래"
"강원도 원주시 문막읍 건등리","59.5","202301","19","         8,200","1997","중개거래"
"강원도 원주시 문막읍 건등리","131.553","202301","30","        31,000","2018","중개거래"
"강원도 원주시 문막읍 건등리","59.946","202301","19","        10,000","1997","중개거래"
"강원도 원주시 문막읍 건등리","59.946","202301","28","         9,750","1997","중개거래"
"강원도 원주시 문막읍 동화리","59.7","202301","11","         6,300","1993","중개거래"
"강원도 원주시 문막읍 동화리","59.7","202301","14","         4,950","1993","중개거래"
"강원도 원주시 문막읍 동화리","84.9","202301","18","        10,500","1993","중개거래"
"강원도 원주시 문막읍 동화리","84.9","202301","27","         8,300","1993","직거래"
"강원도 원주시 문막읍 동화리","52.06","202301","26","         6,200","1997","중개거래"
"강원도 원주시 반곡동","84.8201","202301","10","        29,300","2017","중개거래"
"강원도 원주시 반곡동","84.9294","202301","13","        31,900","2017","중개거래"
"강원도 원주시 반곡동","84.9294","202301","14","        32,000","2017","중개거래"
"강원도 원주시 반곡동","84.9294","202301","24","        31,000","2017","중개거래"
"강원도 원주시 반곡동","84.9294","202301","27","        32,000","2017","중개거래"
"강원도 원주시 반곡동","84.8201","202301","28","        31,500","2017","중개거래"
"강원도 원주시 반곡동","84.9294","202301","31","        31,000","2017","중개거래"
"강원도 원주시 반곡동","84.967","202301","7","        21,000","2008","중개거래"
"강원도 원주시 반곡동","84.967","202301","14","        20,400","2008","중개거래"
"강원도 원주시 반곡동","84.86","202301","28","        29,000","2019","중개거래"
"강원도 원주시 반곡동","84.9595","202301","7","        27,000","2008","중개거래"
"강원도 원주시 반곡동","84.9595","202301","20","        25,500","2008","중개거래"
"강원도 원주시 반곡동","84.9595","202301","27","        24,000","2008","중개거래"
"강원도 원주시 반곡동","84.9937","202301","10","        35,000","2016","중개거래"
"강원도 원주시 반곡동","105.1711","202301","14","        44,000","2016","중개거래"
