"시군구","전용면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","거래유형"
"강원도 강릉시 견소동","84.945","202302","7","        25,500","1997","중개거래"
"강원도 강릉시 견소동","84.945","202302","23","        16,000","1997","직거래"
"강원도 강릉시 견소동","84.945","202302","23","        23,000","1997","직거래"
"강원도 강릉시 견소동","84.99","202302","11","        29,000","2005","중개거래"
"강원도 강릉시 교동","164.0098","202302","18","        59,500","2009","중개거래"
"강원도 강릉시 교동","59.49","202302","10","         9,300","1985","중개거래"
"강원도 강릉시 교동","84.84","202302","2","        34,500","1999","중개거래"
"강원도 강릉시 교동","59.89","202302","4","        23,000","1999","중개거래"
"강원도 강릉시 교동","59.89","202302","21","        23,000","1999","중개거래"
"강원도 강릉시 교동","59.89","202302","25","        23,300","1999","중개거래"
"강원도 강릉시 교동","59.74","202302","3","        25,000","2002","중개거래"
"강원도 강릉시 교동","78.96","202302","19","        14,700","1991","중개거래"
"강원도 강릉시 교동","54.81","202302","9","         9,000","1985","직거래"
"강원도 강릉시 교동","84.95","202302","4","        14,400","1992","중개거래"
"강원도 강릉시 남문동","127.311","202302","1","        28,300","1992","중개거래"
"강원도 강릉시 내곡동","58.74","202302","13","        12,500","1993","직거래"
"강원도 강릉시 내곡동","59.84","202302","25","        17,300","1998","중개거래"
"강원도 강릉시 내곡동","39.69","202302","11","         9,700","1989","중개거래"
"강원도 강릉시 노암동","59.976","202302","6","        15,000","1994","직거래"
"강원도 강릉시 노암동","105.858","202302","14","        22,500","1994","중개거래"
"강원도 강릉시 노암동","48.32","202302","23","         6,600","1989","중개거래"
"강원도 강릉시 노암동","48.32","202302","23","         6,900","1989","중개거래"
"강원도 강릉시 노암동","84.954","202302","18","        28,000","1998","중개거래"
"강원도 강릉시 노암동","59.67","202302","16","        10,000","1996","중개거래"
"강원도 강릉시 노암동","84.945","202302","16","        20,000","1992","중개거래"
"강원도 강릉시 송정동","84.9522","202302","17","        43,000","2020","중개거래"
"강원도 강릉시 송정동","84.97","202302","4","        21,500","1991","중개거래"
"강원도 강릉시 송정동","84.93","202302","6","        45,500","2019","중개거래"
"강원도 강릉시 송정동","84.93","202302","22","        61,500","2019","중개거래"
"강원도 강릉시 연곡면 영진리","59.987","202302","8","        18,000","2005","직거래"
"강원도 강릉시 연곡면 영진리","84.9157","202302","7","        25,000","2008","중개거래"
"강원도 강릉시 연곡면 영진리","84.9157","202302","15","        31,000","2008","중개거래"
"강원도 강릉시 연곡면 영진리","29.9674","202302","16","        12,000","2019","중개거래"
"강원도 강릉시 연곡면 영진리","29.9674","202302","22","        15,600","2019","중개거래"
"강원도 강릉시 유천동","84.77","202302","4","        49,900","2018","중개거래"
"강원도 강릉시 유천동","74.88","202302","10","        44,700","2018","중개거래"
"강원도 강릉시 유천동","84.77","202302","21","        50,500","2018","중개거래"
"강원도 강릉시 입암동","74.71","202302","5","        28,000","2014","중개거래"
"강원도 강릉시 입암동","84.94","202302","11","        32,000","2014","중개거래"
"강원도 강릉시 입암동","74.76","202302","16","        30,000","2014","중개거래"
"강원도 강릉시 입암동","84.93","202302","23","        35,000","2014","중개거래"
"강원도 강릉시 입암동","49.86","202302","14","         6,900","1987","중개거래"
"강원도 강릉시 입암동","59.685","202302","6","        13,000","1993","중개거래"
"강원도 강릉시 입암동","84.7","202302","15","        26,000","2006","중개거래"
"강원도 강릉시 입암동","122.72","202302","28","        33,000","2006","중개거래"
"강원도 강릉시 입암동","59.8","202302","10","        17,800","1996","중개거래"
"강원도 강릉시 입암동","59.8","202302","23","        15,000","1996","중개거래"
"강원도 강릉시 입암동","49.97","202302","5","        13,250","1996","중개거래"
"강원도 강릉시 입암동","49.97","202302","19","        12,800","1996","중개거래"
"강원도 강릉시 입암동","59.99","202302","7","        18,000","1998","중개거래"
"강원도 강릉시 입암동","59.99","202302","21","        17,400","1998","중개거래"
"강원도 강릉시 입암동","59.979","202302","20","        25,500","2019","중개거래"
"강원도 강릉시 입암동","79.191","202302","25","        33,000","2019","중개거래"
"강원도 강릉시 입암동","55.59","202302","3","        11,000","1986","중개거래"
"강원도 강릉시 입암동","84.904","202302","16","        26,700","1998","중개거래"
"강원도 강릉시 입암동","39.348","202302","3","         8,500","1998","중개거래"
"강원도 강릉시 입암동","39.348","202302","11","         7,500","1998","직거래"
"강원도 강릉시 저동","59.785","202302","7","        25,000","1996","중개거래"
"강원도 강릉시 주문진읍 교항리","49.85","202302","7","        13,000","2000","중개거래"
"강원도 강릉시 주문진읍 교항리","49.85","202302","14","        12,900","2000","중개거래"
"강원도 강릉시 주문진읍 교항리","49.85","202302","16","        13,800","2000","중개거래"
"강원도 강릉시 주문진읍 교항리","84.8819","202302","2","        18,000","2015","직거래"
"강원도 강릉시 주문진읍 교항리","49.86","202302","3","         6,900","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202302","6","         7,200","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202302","10","         7,000","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.86","202302","27","         6,800","1999","중개거래"
"강원도 강릉시 주문진읍 교항리","49.89","202302","8","         6,200","1991","중개거래"
"강원도 강릉시 주문진읍 교항리","74.934","202302","3","        30,000","2020","중개거래"
"강원도 강릉시 주문진읍 교항리","59.8411","202302","23","        35,000","2020","직거래"
"강원도 강릉시 주문진읍 주문리","59.76","202302","23","        30,200","2019","중개거래"
"강원도 강릉시 주문진읍 주문리","45.6995","202302","2","        16,500","2017","직거래"
"강원도 강릉시 주문진읍 주문리","59.33","202302","9","         9,500","2007","중개거래"
"강원도 강릉시 주문진읍 주문리","59.33","202302","9","        10,000","2007","중개거래"
"강원도 강릉시 주문진읍 주문리","84.974","202302","17","        16,500","2007","중개거래"
"강원도 강릉시 초당동","44.7","202302","15","        11,600","1994","중개거래"
"강원도 강릉시 포남동","59.677","202302","6","         8,500","1989","직거래"
"강원도 강릉시 포남동","54.945","202302","17","        10,450","1986","중개거래"
"강원도 강릉시 포남동","36.33","202302","23","         6,300","1989","중개거래"
"강원도 강릉시 포남동","58.87","202302","4","        18,400","1995","중개거래"
"강원도 강릉시 포남동","59.135","202302","11","        16,900","1995","중개거래"
"강원도 강릉시 포남동","59.135","202302","14","        15,900","1995","중개거래"
"강원도 강릉시 포남동","42.55","202302","2","        12,000","1981","중개거래"
"강원도 강릉시 홍제동","129.689","202302","8","        43,000","2007","중개거래"
"강원도 강릉시 홍제동","146.966","202302","18","        45,000","2007","중개거래"
"강원도 강릉시 홍제동","84.68","202302","10","        13,900","1991","직거래"
"강원도 강릉시 홍제동","59.78","202302","4","        29,800","2018","중개거래"
"강원도 강릉시 홍제동","59.98","202302","4","        29,800","2018","중개거래"
"강원도 강릉시 홍제동","59.98","202302","15","        27,800","2018","중개거래"
"강원도 강릉시 홍제동","59.98","202302","24","        32,700","2018","중개거래"
"강원도 강릉시 홍제동","84.97","202302","4","        42,000","2015","중개거래"
"강원도 강릉시 홍제동","59.78","202302","10","        30,000","2015","중개거래"
"강원도 강릉시 홍제동","59.96","202302","16","        27,900","2015","중개거래"
"강원도 고성군 간성읍 신안리","75.3428","202302","10","        24,500","2021","중개거래"
"강원도 고성군 간성읍 신안리","59.68","202302","7","        12,000","1998","중개거래"
"강원도 고성군 간성읍 신안리","84.92","202302","8","        16,000","1998","중개거래"
"강원도 고성군 간성읍 신안리","84.92","202302","10","        16,200","1998","중개거래"
"강원도 고성군 간성읍 신안리","59.68","202302","10","        11,400","1998","중개거래"
"강원도 고성군 간성읍 신안리","39.36","202302","17","         6,650","1998","중개거래"
"강원도 고성군 간성읍 신안리","39.36","202302","20","         7,500","1998","중개거래"
"강원도 고성군 간성읍 신안리","39.36","202302","27","         7,800","1998","중개거래"
"강원도 고성군 거진읍 송포리","70.64","202302","14","        23,000","2006","중개거래"
"강원도 고성군 토성면 봉포리","63.8634","202302","5","        26,000","2021","중개거래"
"강원도 고성군 토성면 봉포리","84.9767","202302","7","        44,000","2021","중개거래"
"강원도 고성군 토성면 봉포리","63.8634","202302","9","        25,000","2021","중개거래"
"강원도 고성군 토성면 봉포리","63.8634","202302","18","        25,700","2021","중개거래"
"강원도 고성군 토성면 봉포리","80.4353","202302","9","        30,000","2020","중개거래"
"강원도 동해시 구미동","52.06","202302","3","         6,000","1995","직거래"
"강원도 동해시 구미동","59.8","202302","23","         6,800","1995","중개거래"
"강원도 동해시 단봉동","84.05","202302","6","         9,000","1991","직거래"
"강원도 동해시 대진동","84.863","202302","10","        17,000","2015","중개거래"
"강원도 동해시 동회동","84.69","202302","8","         7,500","1994","중개거래"
"강원도 동해시 동회동","73.4675","202302","16","        12,000","1996","중개거래"
"강원도 동해시 동회동","84.6872","202302","16","        33,000","2019","중개거래"
"강원도 동해시 동회동","103.667","202302","8","        24,000","2007","중개거래"
"강원도 동해시 동회동","84.9625","202302","16","        33,000","2018","중개거래"
"강원도 동해시 동회동","59.3575","202302","4","         9,200","1998","중개거래"
"강원도 동해시 동회동","59.3575","202302","7","         9,000","1998","중개거래"
"강원도 동해시 동회동","84.5525","202302","20","        13,800","1998","중개거래"
"강원도 동해시 동회동","134.783","202302","25","        22,500","1999","중개거래"
"강원도 동해시 발한동","46.54","202302","27","         3,000","1991","직거래"
"강원도 동해시 발한동","22.23","202302","13","         1,300","1990","중개거래"
"강원도 동해시 발한동","22.23","202302","13","           900","1990","직거래"
"강원도 동해시 발한동","22.23","202302","24","         1,000","1990","직거래"
"강원도 동해시 발한동","84.99","202302","22","        10,500","1996","직거래"
"강원도 동해시 발한동","84.53","202302","21","         8,900","1992","직거래"
"강원도 동해시 부곡동","62.35","202302","8","         3,900","1982","중개거래"
"강원도 동해시 부곡동","58.83","202302","4","         5,900","1991","중개거래"
"강원도 동해시 부곡동","77.1","202302","13","        12,500","2005","직거래"
"강원도 동해시 부곡동","76.34","202302","14","        13,500","2005","중개거래"
"강원도 동해시 부곡동","67.59","202302","16","         4,800","1990","중개거래"
"강원도 동해시 부곡동","53.303","202302","16","         7,900","1996","직거래"
"강원도 동해시 북평동","84.98","202302","11","        31,600","2020","중개거래"
"강원도 동해시 쇄운동","54.21","202302","17","         3,900","1997","중개거래"
"강원도 동해시 쇄운동","60","202302","1","         9,250","2012","중개거래"
"강원도 동해시 쇄운동","49.95","202302","21","         7,400","2012","중개거래"
"강원도 동해시 쇄운동","60","202302","27","         9,500","2012","중개거래"
"강원도 동해시 쇄운동","49.95","202302","28","         7,400","2012","중개거래"
"강원도 동해시 쇄운동","59.99","202302","2","         4,500","1993","중개거래"
"강원도 동해시 이도동","59.955","202302","22","         6,000","1996","직거래"
"강원도 동해시 이도동","84.98","202302","27","        29,500","2018","중개거래"
"강원도 동해시 이도동","75.4987","202302","1","        21,500","2019","직거래"
"강원도 동해시 이도동","84.9416","202302","8","        29,000","2019","직거래"
"강원도 동해시 이도동","84.9464","202302","22","        28,500","2019","중개거래"
"강원도 동해시 이도동","84.9464","202302","24","        30,000","2019","중개거래"
"강원도 동해시 이도동","84.9464","202302","25","        29,000","2019","중개거래"
"강원도 동해시 이도동","49.62","202302","6","         6,400","1999","중개거래"
"강원도 동해시 이도동","49.62","202302","16","         6,650","1999","중개거래"
"강원도 동해시 이도동","49.62","202302","16","         6,500","1999","중개거래"
"강원도 동해시 이도동","49.62","202302","19","         6,200","1999","중개거래"
"강원도 동해시 이도동","49.62","202302","23","         6,300","1999","중개거래"
"강원도 동해시 이도동","59.97","202302","22","         9,800","1996","중개거래"
"강원도 동해시 이로동","45.94","202302","2","         2,800","2007","중개거래"
"강원도 동해시 천곡동","84.908","202302","15","        19,000","2007","중개거래"
"강원도 동해시 천곡동","84.908","202302","26","        20,500","2007","중개거래"
"강원도 동해시 천곡동","59.95","202302","15","         5,800","1994","중개거래"
"강원도 동해시 천곡동","59.95","202302","22","         6,000","1994","중개거래"
"강원도 동해시 천곡동","84.9685","202302","21","        18,250","2003","중개거래"
"강원도 동해시 천곡동","79.7485","202302","22","        17,900","2003","중개거래"
"강원도 동해시 천곡동","84.9685","202302","28","        14,000","2003","직거래"
"강원도 동해시 천곡동","49.94","202302","20","         6,000","1994","중개거래"
"강원도 동해시 천곡동","117","202302","27","        29,000","2000","중개거래"
"강원도 동해시 천곡동","59.9449","202302","11","        23,000","2021","중개거래"
"강원도 동해시 천곡동","84.9481","202302","21","        34,700","2020","중개거래"
"강원도 동해시 천곡동","51.09","202302","3","        11,000","1983","중개거래"
"강원도 동해시 천곡동","39.99","202302","7","         7,800","1989","중개거래"
"강원도 동해시 천곡동","47.31","202302","11","         7,400","1989","중개거래"
"강원도 동해시 천곡동","39.3","202302","14","         7,000","1989","중개거래"
"강원도 동해시 천곡동","39.99","202302","21","         7,500","1989","중개거래"
"강원도 동해시 천곡동","49.81","202302","25","         7,500","1992","중개거래"
"강원도 동해시 천곡동","70.435","202302","21","        19,700","2016","중개거래"
"강원도 동해시 천곡동","84.945","202302","6","        15,500","1992","중개거래"
"강원도 동해시 천곡동","84.945","202302","8","        12,900","1992","중개거래"
"강원도 동해시 천곡동","71.355","202302","21","        11,700","1992","중개거래"
"강원도 동해시 평릉동","59.9844","202302","21","        16,000","2010","중개거래"
"강원도 동해시 평릉동","59.9844","202302","25","        17,000","2010","중개거래"
"강원도 동해시 평릉동","84.9162","202302","15","        30,000","2010","직거래"
"강원도 동해시 평릉동","84.9788","202302","14","        33,500","2014","중개거래"
"강원도 동해시 효가동","84.9151","202302","8","        20,000","2013","중개거래"
"강원도 동해시 효가동","84.9714","202302","8","        19,800","2013","중개거래"
"강원도 동해시 효가동","84.9714","202302","11","        20,800","2013","중개거래"
"강원도 동해시 효가동","84.9714","202302","16","        18,600","2013","직거래"
"강원도 동해시 효가동","52.41","202302","22","         2,800","1992","중개거래"
"강원도 삼척시 갈천동","74.97","202302","8","        27,000","2021","중개거래"
"강원도 삼척시 교동","74.7748","202302","13","        25,000","2018","중개거래"
"강원도 삼척시 교동","59.8769","202302","25","        19,000","2018","중개거래"
"강원도 삼척시 교동","49.815","202302","24","         6,500","1993","중개거래"
"강원도 삼척시 교동","59.9697","202302","1","        17,950","2018","중개거래"
"강원도 삼척시 교동","59.8194","202302","6","        17,800","2018","중개거래"
"강원도 삼척시 교동","59.8194","202302","9","        18,000","2018","중개거래"
"강원도 삼척시 교동","60","202302","6","         8,900","2005","직거래"
"강원도 삼척시 교동","60","202302","7","         9,000","2005","중개거래"
"강원도 삼척시 교동","60","202302","17","         9,300","2005","중개거래"
"강원도 삼척시 교동","84.915","202302","1","        14,400","1996","중개거래"
"강원도 삼척시 교동","59.83","202302","28","         9,600","1996","중개거래"
"강원도 삼척시 교동","59.895","202302","4","        12,000","1998","중개거래"
"강원도 삼척시 교동","59.895","202302","20","        12,000","1998","중개거래"
"강원도 삼척시 교동","84.41","202302","23","        28,000","2014","중개거래"
"강원도 삼척시 근덕면 교가리","36.8","202302","21","         3,600","1995","중개거래"
"강원도 삼척시 남양동","64.25","202302","15","         9,700","1991","중개거래"
"강원도 삼척시 남양동","64.25","202302","23","        10,800","1991","중개거래"
"강원도 삼척시 남양동","125.16","202302","17","        22,500","1994","직거래"
"강원도 삼척시 남양동","70.35","202302","1","         8,000","1995","직거래"
"강원도 삼척시 남양동","53.25","202302","20","         5,900","1995","중개거래"
"강원도 삼척시 남양동","106.47","202302","17","        16,700","1994","중개거래"
"강원도 삼척시 마달동","27.18","202302","4","         2,200","1995","직거래"
"강원도 삼척시 마달동","84.9849","202302","14","        20,000","2018","직거래"
"강원도 삼척시 사직동","59.45","202302","11","         4,900","1995","중개거래"
"강원도 삼척시 원당동","46.98","202302","2","         5,150","1992","중개거래"
"강원도 삼척시 원당동","46.98","202302","13","         4,000","1992","중개거래"
"강원도 삼척시 원덕읍 옥원리","55.2","202302","6","         4,100","1991","직거래"
"강원도 삼척시 원덕읍 임원리","59.94","202302","22","         6,000","1994","직거래"
"강원도 삼척시 원덕읍 임원리","59.94","202302","24","         3,710","1994","직거래"
"강원도 삼척시 정상동","58.71","202302","14","         6,400","1995","중개거래"
"강원도 삼척시 정상동","56.97","202302","6","         8,000","1998","중개거래"
"강원도 삼척시 정상동","56.97","202302","8","         7,200","1998","중개거래"
"강원도 삼척시 정상동","56.97","202302","13","         8,200","1998","직거래"
"강원도 삼척시 정상동","56.97","202302","21","         6,000","1998","직거래"
"강원도 삼척시 정상동","56.97","202302","22","         8,600","1998","중개거래"
"강원도 삼척시 정상동","59.43","202302","10","         6,450","1999","직거래"
"강원도 삼척시 정상동","48.03","202302","21","         4,300","1999","중개거래"
"강원도 삼척시 정상동","59.43","202302","23","         7,000","1999","중개거래"
"강원도 삼척시 정상동","39.48","202302","28","         4,500","1999","중개거래"
"강원도 삼척시 정상동","59.85","202302","1","         8,700","2002","중개거래"
"강원도 삼척시 정상동","59.85","202302","10","         9,000","2002","중개거래"
"강원도 삼척시 정상동","59.85","202302","18","         8,930","2002","중개거래"
"강원도 속초시 교동","84.6036","202302","15","        21,200","2000","중개거래"
"강원도 속초시 교동","59.9584","202302","16","        12,500","2000","중개거래"
"강원도 속초시 교동","84.96","202302","13","        23,000","1997","중개거래"
"강원도 속초시 교동","60","202302","24","        13,400","1997","중개거래"
"강원도 속초시 교동","84.96","202302","28","        18,000","1997","중개거래"
"강원도 속초시 교동","72.465","202302","10","        18,500","1986","직거래"
"강원도 속초시 교동","84.93","202302","13","        16,800","1991","중개거래"
"강원도 속초시 교동","49.57","202302","26","        10,000","1986","중개거래"
"강원도 속초시 교동","59.97","202302","15","        11,000","1993","직거래"
"강원도 속초시 교동","59.97","202302","1","        12,000","1995","중개거래"
"강원도 속초시 교동","84.9295","202302","11","        26,500","2006","중개거래"
"강원도 속초시 교동","43.26","202302","24","        10,000","1995","중개거래"
"강원도 속초시 교동","54.58","202302","8","        10,000","1994","중개거래"
"강원도 속초시 교동","54.58","202302","14","        10,000","1994","중개거래"
"강원도 속초시 교동","73.1","202302","25","        26,500","2005","중개거래"
"강원도 속초시 교동","24.88","202302","7","        12,700","2019","직거래"
"강원도 속초시 교동","24.88","202302","14","        10,800","2019","중개거래"
"강원도 속초시 교동","59.78","202302","13","         9,700","1991","직거래"
"강원도 속초시 교동","84.99","202302","15","        19,500","1991","중개거래"
"강원도 속초시 교동","123.27","202302","3","        22,000","1992","중개거래"
"강원도 속초시 금호동","84.975","202302","6","        28,900","2006","중개거래"
"강원도 속초시 동명동","84.9439","202302","7","        37,000","2017","중개거래"
"강원도 속초시 동명동","59.93","202302","8","        19,000","1997","직거래"
"강원도 속초시 영랑동","84.3789","202302","10","        19,000","2004","직거래"
"강원도 속초시 영랑동","84.96","202302","15","        23,500","1991","중개거래"
"강원도 속초시 조양동","59.8768","202302","25","        25,800","2017","중개거래"
"강원도 속초시 조양동","39.45","202302","23","        11,000","1989","중개거래"
"강원도 속초시 조양동","59.905","202302","13","        16,400","1996","중개거래"
"강원도 속초시 조양동","59.905","202302","15","        16,000","1996","중개거래"
"강원도 속초시 조양동","50","202302","6","        13,200","1995","중개거래"
"강원도 속초시 조양동","50","202302","9","        13,700","1995","중개거래"
"강원도 속초시 조양동","40","202302","16","        10,000","1995","중개거래"
"강원도 속초시 조양동","50","202302","20","        16,500","1995","중개거래"
"강원도 속초시 조양동","50","202302","27","        13,700","1995","중개거래"
"강원도 속초시 조양동","50","202302","3","        13,400","1995","중개거래"
"강원도 속초시 조양동","50","202302","10","        12,500","1995","중개거래"
"강원도 속초시 조양동","50","202302","11","        12,500","1995","중개거래"
"강원도 속초시 조양동","40","202302","15","        10,400","1995","중개거래"
"강원도 속초시 조양동","50","202302","13","        14,800","1995","중개거래"
"강원도 속초시 조양동","84.9909","202302","15","        32,000","2006","중개거래"
"강원도 속초시 조양동","59.76","202302","2","        15,400","2001","중개거래"
"강원도 속초시 조양동","49.65","202302","14","        12,500","2001","중개거래"
"강원도 속초시 조양동","59.9027","202302","8","        30,800","2019","중개거래"
"강원도 속초시 조양동","59.9027","202302","25","        30,800","2019","중개거래"
"강원도 속초시 조양동","84.9762","202302","28","        47,500","2019","중개거래"
"강원도 속초시 조양동","84.9762","202302","28","        43,000","2019","중개거래"
"강원도 속초시 조양동","84.9974","202302","11","        48,000","2020","중개거래"
"강원도 속초시 조양동","84.9974","202302","21","        49,500","2020","중개거래"
"강원도 속초시 조양동","59.7891","202302","14","        26,000","2015","중개거래"
"강원도 속초시 조양동","59.9903","202302","15","        28,500","2015","중개거래"
"강원도 속초시 조양동","59.9956","202302","24","        23,400","2015","중개거래"
"강원도 속초시 조양동","59.99","202302","2","        16,000","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","7","        15,000","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","11","        18,000","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","16","        14,800","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","18","        14,500","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","21","        15,900","1998","중개거래"
"강원도 속초시 조양동","59.99","202302","22","        15,900","1998","중개거래"
"강원도 속초시 조양동","49.62","202302","2","        13,000","1998","중개거래"
"강원도 속초시 조양동","79.2927","202302","15","        30,000","2020","중개거래"
"강원도 속초시 조양동","84.288","202302","26","        40,000","2020","중개거래"
"강원도 속초시 조양동","84.99","202302","4","        41,500","2019","중개거래"
"강원도 속초시 조양동","59.98","202302","10","        28,000","2019","중개거래"
"강원도 속초시 청호동","84.94","202302","20","        50,000","2018","직거래"
"강원도 양구군 양구읍 상리","37.755","202302","6","         6,900","1998","중개거래"
"강원도 양구군 양구읍 상리","37.755","202302","6","         7,300","1998","직거래"
"강원도 양구군 양구읍 상리","37.755","202302","13","         7,600","1998","중개거래"
"강원도 양구군 양구읍 상리","59.4","202302","14","        12,000","1998","중개거래"
"강원도 양구군 양구읍 상리","37.755","202302","14","         7,400","1998","중개거래"
"강원도 양구군 양구읍 상리","74.238","202302","1","        28,000","2013","직거래"
"강원도 양구군 양구읍 정림리","84.9","202302","3","        16,000","2010","중개거래"
"강원도 양구군 양구읍 정림리","84.9","202302","3","        16,000","2010","중개거래"
"강원도 양구군 양구읍 정림리","77.12","202302","22","        16,500","2010","중개거래"
"강원도 양구군 양구읍 정림리","77.12","202302","23","        15,500","2010","직거래"
"강원도 양구군 양구읍 중리","59.67","202302","4","         8,900","1995","직거래"
"강원도 양양군 강현면 강선리","75.98","202302","18","        25,500","2019","중개거래"
"강원도 양양군 양양읍 거마리","25.45","202302","18","         3,000","1998","중개거래"
"강원도 양양군 양양읍 구교리","74.8104","202302","18","        15,400","2006","중개거래"
"강원도 양양군 양양읍 구교리","83.55","202302","15","        11,500","1992","중개거래"
"강원도 양양군 양양읍 내곡리","84.9782","202302","7","        30,000","2020","직거래"
"강원도 양양군 양양읍 내곡리","84.9782","202302","25","        33,000","2020","중개거래"
"강원도 양양군 양양읍 내곡리","84.9782","202302","26","        31,200","2020","중개거래"
"강원도 양양군 양양읍 서문리","51.85","202302","24","        13,000","2005","중개거래"
"강원도 양양군 양양읍 서문리","73.8029","202302","23","        23,900","2016","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202302","10","         7,700","2002","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202302","24","         5,700","2002","중개거래"
"강원도 양양군 현북면 중광정리","58.837","202302","21","        13,500","2001","중개거래"
"강원도 영월군 영월읍 덕포리","59.82","202302","13","         7,100","1994","직거래"
"강원도 영월군 영월읍 덕포리","84.96","202302","17","         9,800","1994","직거래"
"강원도 영월군 영월읍 덕포리","59.9432","202302","6","        19,000","2018","중개거래"
"강원도 영월군 영월읍 덕포리","69.7641","202302","17","        19,000","2018","직거래"
"강원도 영월군 영월읍 덕포리","69.7641","202302","21","        19,500","2018","중개거래"
"강원도 영월군 영월읍 방절리","27.72","202302","13","         2,200","1997","직거래"
"강원도 영월군 영월읍 방절리","39.9","202302","27","         3,200","1997","직거래"
"강원도 영월군 영월읍 방절리","27.72","202302","28","         2,300","1997","중개거래"
"강원도 영월군 영월읍 방절리","39.9","202302","28","         2,700","1997","중개거래"
"강원도 영월군 영월읍 영흥리","117.78","202302","8","         5,500","1992","중개거래"
"강원도 영월군 영월읍 영흥리","84.3681","202302","2","        23,000","2021","중개거래"
"강원도 영월군 영월읍 영흥리","69.4673","202302","13","        19,500","2021","중개거래"
"강원도 영월군 영월읍 하송리","84.9381","202302","4","        17,750","2012","중개거래"
"강원도 영월군 영월읍 하송리","84.9381","202302","11","        20,500","2012","중개거래"
"강원도 영월군 영월읍 하송리","59.92","202302","13","        17,100","2013","직거래"
"강원도 영월군 영월읍 하송리","46.98","202302","7","         5,500","1992","중개거래"
"강원도 영월군 영월읍 하송리","39.99","202302","28","         5,000","1992","중개거래"
"강원도 영월군 영월읍 하송리","49.96","202302","23","         8,000","1998","중개거래"
"강원도 영월군 영월읍 하송리","49.96","202302","16","         7,000","1999","직거래"
"강원도 영월군 영월읍 하송리","49.44","202302","16","         8,500","1999","중개거래"
"강원도 영월군 주천면 주천리","84.91","202302","1","        15,500","2012","직거래"
"강원도 원주시 개운동","84.261","202302","17","        12,000","1993","중개거래"
"강원도 원주시 개운동","59.9","202302","22","         8,700","1993","중개거래"
"강원도 원주시 개운동","84.98","202302","1","        25,000","2006","직거래"
"강원도 원주시 개운동","84.98","202302","11","        25,000","2006","중개거래"
"강원도 원주시 개운동","84.98","202302","15","        26,500","2006","중개거래"
"강원도 원주시 개운동","59.905","202302","25","        22,800","2006","중개거래"
"강원도 원주시 개운동","35.1","202302","6","         7,100","1998","중개거래"
"강원도 원주시 개운동","84.974","202302","14","        14,700","1998","중개거래"
"강원도 원주시 개운동","59.58","202302","8","         9,700","1992","중개거래"
"강원도 원주시 개운동","59.58","202302","13","         9,800","1992","중개거래"
"강원도 원주시 개운동","46.915","202302","10","         7,000","1999","중개거래"
"강원도 원주시 개운동","47.07","202302","10","         6,500","1988","중개거래"
"강원도 원주시 개운동","74.86","202302","2","        21,800","2010","중개거래"
"강원도 원주시 개운동","74.79","202302","18","        21,500","2010","중개거래"
"강원도 원주시 관설동","59.85","202302","1","        12,300","2001","중개거래"
"강원도 원주시 관설동","59.85","202302","25","        10,900","2001","중개거래"
"강원도 원주시 관설동","59.85","202302","28","        11,900","2001","중개거래"
"강원도 원주시 관설동","59.85","202302","11","        12,700","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","13","        12,400","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","25","        11,000","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","28","        10,000","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","1","        10,000","2002","직거래"
"강원도 원주시 관설동","59.85","202302","5","         9,300","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","6","        10,500","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","9","        10,700","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","14","        12,800","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","15","        12,200","2002","중개거래"
"강원도 원주시 관설동","59.85","202302","16","        11,200","2002","직거래"
"강원도 원주시 관설동","84.96","202302","28","        21,000","2005","중개거래"
"강원도 원주시 단계동","84.75","202302","9","        20,200","1993","중개거래"
"강원도 원주시 단계동","49.8","202302","21","         8,900","1994","중개거래"
"강원도 원주시 단계동","84.93","202302","15","        23,500","2007","중개거래"
"강원도 원주시 단계동","84.93","202302","10","        20,000","2007","중개거래"
"강원도 원주시 단계동","54.12","202302","4","        14,000","1984","중개거래"
"강원도 원주시 단계동","54.77","202302","11","        13,000","1984","중개거래"
"강원도 원주시 단계동","65.2","202302","25","        15,800","1984","중개거래"
"강원도 원주시 단계동","43.932","202302","3","         6,250","1990","중개거래"
"강원도 원주시 단계동","84.97","202302","8","        10,000","1990","직거래"
"강원도 원주시 단계동","73","202302","14","        11,900","1991","중개거래"
