"시군구","전용면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","거래유형"
"강원도 강릉시 주문진읍 교항리","84.8788","202210","17","        22,000","2021","직거래"
"강원도 강릉시 주문진읍 주문리","81.6525","202210","11","        17,800","1991","중개거래"
"강원도 강릉시 주문진읍 주문리","23.662","202210","3","         9,400","2017","중개거래"
"강원도 강릉시 주문진읍 주문리","23.662","202210","5","        10,500","2017","중개거래"
"강원도 강릉시 주문진읍 주문리","23.662","202210","25","         8,600","2017","중개거래"
"강원도 강릉시 지변동","59.961","202210","11","        11,100","1998","중개거래"
"강원도 강릉시 초당동","35.7","202210","7","         7,500","1988","중개거래"
"강원도 강릉시 포남동","55.857","202210","25","        10,300","1987","중개거래"
"강원도 강릉시 포남동","59.8","202210","31","        10,400","1988","직거래"
"강원도 강릉시 포남동","59.677","202210","25","         9,000","1989","중개거래"
"강원도 강릉시 포남동","120.08","202210","11","        25,000","1991","중개거래"
"강원도 강릉시 포남동","19.99","202210","7","         5,600","1995","중개거래"
"강원도 강릉시 포남동","71.98","202210","5","        10,000","1991","직거래"
"강원도 강릉시 포남동","54.81","202210","1","        11,700","1986","중개거래"
"강원도 강릉시 포남동","49.95","202210","8","         9,500","1988","중개거래"
"강원도 강릉시 포남동","59.135","202210","17","        21,100","1995","중개거래"
"강원도 강릉시 포남동","84.96","202210","4","        17,000","1991","중개거래"
"강원도 강릉시 포남동","84.96","202210","4","        17,000","1991","중개거래"
"강원도 강릉시 포남동","73.47","202210","18","        11,800","1986","중개거래"
"강원도 강릉시 포남동","82.71","202210","27","         8,000","1986","중개거래"
"강원도 강릉시 포남동","84.42","202210","1","        32,000","1994","중개거래"
"강원도 강릉시 포남동","84.42","202210","1","        32,000","1994","중개거래"
"강원도 강릉시 포남동","41.99","202210","13","        14,000","1981","중개거래"
"강원도 강릉시 포남동","39.69","202210","18","        13,000","1989","중개거래"
"강원도 강릉시 포남동","39.3","202210","25","        10,400","1989","중개거래"
"강원도 강릉시 포남동","39.3","202210","25","        10,400","1989","중개거래"
"강원도 강릉시 홍제동","129.689","202210","13","        46,000","2007","중개거래"
"강원도 강릉시 홍제동","50.445","202210","27","        13,700","1997","중개거래"
"강원도 강릉시 홍제동","105.715","202210","4","        43,000","2005","중개거래"
"강원도 강릉시 회산동","84.9925","202210","15","        40,000","2018","중개거래"
"강원도 고성군 간성읍 상리","39.6","202210","23","         6,500","1998","중개거래"
"강원도 고성군 간성읍 신안리","84.92","202210","11","        15,900","1998","중개거래"
"강원도 고성군 간성읍 신안리","59.68","202210","12","        12,000","1998","중개거래"
"강원도 고성군 간성읍 신안리","59.68","202210","17","        13,000","1998","중개거래"
"강원도 고성군 간성읍 신안리","59.29","202210","26","         7,850","1989","중개거래"
"강원도 고성군 거진읍 송포리","84.73","202210","5","        33,000","2006","중개거래"
"강원도 고성군 토성면 봉포리","80.3048","202210","5","        27,000","2020","중개거래"
"강원도 동해시 구미동","52.06","202210","15","         5,000","1995","중개거래"
"강원도 동해시 구미동","50.86","202210","22","         6,700","1995","중개거래"
"강원도 동해시 동회동","84.5525","202210","1","        13,000","1995","중개거래"
"강원도 동해시 동회동","45","202210","6","         6,400","1995","중개거래"
"강원도 동해시 동회동","59.97","202210","11","         8,800","1995","중개거래"
"강원도 동해시 동회동","84.5525","202210","24","        12,100","1995","직거래"
"강원도 동해시 동회동","59.3575","202210","27","         8,200","1995","중개거래"
"강원도 동해시 동회동","59.3575","202210","4","         8,700","1996","중개거래"
"강원도 동해시 동회동","84.5525","202210","15","        14,500","1996","중개거래"
"강원도 동해시 동회동","59.911","202210","18","        19,900","2018","중개거래"
"강원도 동해시 동회동","134.783","202210","5","        19,800","1999","중개거래"
"강원도 동해시 묵호진동","40.965","202210","1","         8,050","1996","중개거래"
"강원도 동해시 발한동","46.54","202210","16","         3,000","1991","직거래"
"강원도 동해시 발한동","64.3","202210","11","         5,000","1991","중개거래"
"강원도 동해시 발한동","70.8766","202210","7","        26,700","2019","중개거래"
"강원도 동해시 발한동","64.2","202210","15","         8,300","1988","직거래"
"강원도 동해시 발한동","50.85","202210","11","         5,550","1991","중개거래"
"강원도 동해시 발한동","51.75","202210","11","         3,500","1986","직거래"
"강원도 동해시 발한동","32.28","202210","13","         3,400","1985","직거래"
"강원도 동해시 발한동","24.84","202210","14","         1,650","1989","직거래"
"강원도 동해시 발한동","59.8993","202210","4","        25,000","2018","중개거래"
"강원도 동해시 부곡동","58.66","202210","4","         2,500","1987","직거래"
"강원도 동해시 부곡동","53.1","202210","12","         3,900","1986","직거래"
"강원도 동해시 부곡동","32.1","202210","31","         2,200","1986","직거래"
"강원도 동해시 부곡동","58.83","202210","16","         5,400","1991","중개거래"
"강원도 동해시 부곡동","58.83","202210","21","         5,800","1991","중개거래"
"강원도 동해시 부곡동","35.045","202210","17","         3,700","1995","직거래"
"강원도 동해시 북평동","76.0975","202210","18","         6,900","1990","직거래"
"강원도 동해시 쇄운동","59.79","202210","14","         4,900","1997","중개거래"
"강원도 동해시 쇄운동","54.21","202210","25","         4,600","1997","직거래"
"강원도 동해시 쇄운동","60","202210","11","         9,600","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202210","17","         5,700","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202210","21","         6,300","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202210","22","         5,500","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202210","26","         6,350","2012","중개거래"
"강원도 동해시 쇄운동","39.08","202210","29","         5,700","2012","중개거래"
"강원도 동해시 이도동","49.275","202210","4","         4,550","1996","중개거래"
"강원도 동해시 이도동","84.98","202210","1","        31,800","2018","중개거래"
"강원도 동해시 이도동","59.95","202210","5","        22,400","2018","중개거래"
"강원도 동해시 이도동","49.62","202210","1","         6,000","1999","중개거래"
"강원도 동해시 이도동","49.62","202210","21","         5,700","1999","직거래"
"강원도 동해시 이도동","49.62","202210","30","         6,500","1999","중개거래"
"강원도 동해시 이도동","59.39","202210","19","         9,600","1999","직거래"
"강원도 동해시 이도동","59.39","202210","21","         9,750","1999","중개거래"
"강원도 동해시 이도동","84.99","202210","29","        13,900","1996","중개거래"
"강원도 동해시 이도동","84.99","202210","29","        13,900","1996","중개거래"
"강원도 동해시 천곡동","84.906","202210","1","        27,400","2007","중개거래"
"강원도 동해시 천곡동","59.88","202210","1","         9,100","1996","중개거래"
"강원도 동해시 천곡동","84.81","202210","19","        13,178","1996","직거래"
"강원도 동해시 천곡동","84.99","202210","6","        18,100","1991","중개거래"
"강원도 동해시 천곡동","59.9587","202210","25","        12,600","2003","중개거래"
"강원도 동해시 천곡동","49.94","202210","5","         6,000","1994","직거래"
"강원도 동해시 천곡동","83.7","202210","31","        22,000","2000","중개거래"
"강원도 동해시 천곡동","59.256","202210","6","         9,000","1996","중개거래"
"강원도 동해시 천곡동","77.8602","202210","11","        31,000","2020","직거래"
"강원도 동해시 천곡동","64.7915","202210","29","        24,300","2020","중개거래"
"강원도 동해시 천곡동","43.97","202210","20","         5,000","1983","직거래"
"강원도 동해시 천곡동","46.98","202210","7","         8,400","1989","중개거래"
"강원도 동해시 천곡동","39.69","202210","20","         7,750","1989","중개거래"
"강원도 동해시 천곡동","39.69","202210","22","         7,100","1989","중개거래"
"강원도 동해시 천곡동","39.69","202210","22","         7,100","1989","중개거래"
"강원도 동해시 천곡동","47.01","202210","25","         8,000","1989","직거래"
"강원도 동해시 천곡동","49.81","202210","31","         8,000","1991","중개거래"
"강원도 동해시 천곡동","72.71","202210","1","        11,500","1992","중개거래"
"강원도 동해시 천곡동","72.71","202210","1","        11,500","1992","중개거래"
"강원도 동해시 천곡동","84.74","202210","10","        12,000","1995","중개거래"
"강원도 동해시 평릉동","59.9514","202210","22","        17,000","2010","중개거래"
"강원도 동해시 평릉동","84.901","202210","4","        27,500","2006","중개거래"
"강원도 삼척시 교동","59.8194","202210","19","        18,200","2018","중개거래"
"강원도 삼척시 교동","59.85","202210","13","         9,750","2003","중개거래"
"강원도 삼척시 교동","59.85","202210","21","         9,500","2003","직거래"
"강원도 삼척시 교동","60","202210","6","         9,500","2005","중개거래"
"강원도 삼척시 교동","60","202210","26","         9,400","2005","중개거래"
"강원도 삼척시 교동","59.83","202210","6","         7,500","1996","직거래"
"강원도 삼척시 교동","84.915","202210","13","        13,700","1996","중개거래"
"강원도 삼척시 교동","117.31","202210","21","        17,500","1996","직거래"
"강원도 삼척시 교동","59.895","202210","6","        10,800","1998","중개거래"
"강원도 삼척시 교동","59.895","202210","8","        12,000","1998","중개거래"
"강원도 삼척시 근덕면 교가리","59.79","202210","6","         7,300","1992","직거래"
"강원도 삼척시 근덕면 교가리","40.31","202210","13","         3,000","1995","직거래"
"강원도 삼척시 근덕면 교가리","40.31","202210","26","         2,400","1995","중개거래"
"강원도 삼척시 남양동","35.7","202210","6","         3,400","1988","중개거래"
"강원도 삼척시 남양동","75.045","202210","15","         7,900","1994","중개거래"
"강원도 삼척시 원당동","84.937","202210","5","        13,900","1998","직거래"
"강원도 삼척시 정상동","58.71","202210","10","         6,800","1995","중개거래"
"강원도 삼척시 정상동","56.97","202210","6","         8,200","1998","중개거래"
"강원도 삼척시 정상동","39.87","202210","6","         5,550","1998","중개거래"
"강원도 삼척시 정상동","56.97","202210","12","         8,400","1998","중개거래"
"강원도 삼척시 정상동","56.97","202210","13","         8,600","1998","중개거래"
"강원도 삼척시 정상동","56.97","202210","13","         7,700","1998","중개거래"
"강원도 삼척시 정상동","39.87","202210","20","         5,600","1998","중개거래"
"강원도 삼척시 정상동","84.82","202210","13","        11,400","2005","직거래"
"강원도 삼척시 정상동","59.43","202210","8","         6,500","1999","중개거래"
"강원도 삼척시 정상동","48.03","202210","24","         5,200","1999","중개거래"
"강원도 삼척시 정상동","59.85","202210","12","         9,300","2002","중개거래"
"강원도 삼척시 정상동","59.85","202210","18","         8,900","2002","중개거래"
"강원도 삼척시 정상동","64.564","202210","6","        17,450","2005","중개거래"
"강원도 삼척시 정상동","80.429","202210","26","        23,300","2005","중개거래"
"강원도 속초시 교동","35.3544","202210","19","        15,000","2011","중개거래"
"강원도 속초시 교동","59.5144","202210","25","        21,500","2011","중개거래"
"강원도 속초시 교동","39.8354","202210","8","         9,900","2000","중개거래"
"강원도 속초시 교동","39.8354","202210","10","        10,000","2000","중개거래"
"강원도 속초시 교동","59.9584","202210","18","        15,450","2000","중개거래"
"강원도 속초시 교동","59.9584","202210","19","        16,500","2000","중개거래"
"강원도 속초시 교동","59.9584","202210","22","        16,400","2000","중개거래"
"강원도 속초시 교동","60","202210","15","        14,250","1997","중개거래"
"강원도 속초시 교동","84.96","202210","18","        20,800","1997","중개거래"
"강원도 속초시 교동","60","202210","24","        15,500","1997","중개거래"
"강원도 속초시 교동","59.18","202210","18","        13,200","1991","중개거래"
"강원도 속초시 교동","59.31","202210","26","        10,000","1986","중개거래"
"강원도 속초시 교동","36.63","202210","7","         7,500","1987","중개거래"
"강원도 속초시 교동","36.63","202210","27","         9,650","1987","중개거래"
"강원도 속초시 교동","58.86","202210","6","         5,500","1989","중개거래"
"강원도 속초시 교동","59.97","202210","6","        13,500","1993","중개거래"
"강원도 속초시 교동","59.97","202210","18","        10,900","1993","중개거래"
"강원도 속초시 교동","84.9295","202210","19","        27,000","2006","중개거래"
"강원도 속초시 교동","39.906","202210","31","         6,600","1995","중개거래"
"강원도 속초시 교동","54.58","202210","15","        12,600","1994","중개거래"
"강원도 속초시 교동","73.1","202210","15","        29,500","2005","중개거래"
"강원도 속초시 교동","39.3","202210","11","        14,800","1990","중개거래"
"강원도 속초시 교동","39.69","202210","17","        15,000","1990","중개거래"
"강원도 속초시 교동","84.999","202210","11","        24,800","1998","중개거래"
"강원도 속초시 교동","73.32","202210","13","        15,500","1992","중개거래"
"강원도 속초시 교동","59.852","202210","25","        17,500","1998","중개거래"
"강원도 속초시 교동","28.07","202210","24","         5,000","1997","직거래"
"강원도 속초시 금호동","156.76","202210","18","        53,300","2008","직거래"
"강원도 속초시 금호동","59.4","202210","6","        16,300","1993","중개거래"
"강원도 속초시 금호동","59.4","202210","6","        16,300","1993","중개거래"
"강원도 속초시 금호동","84.975","202210","7","        32,500","2006","중개거래"
"강원도 속초시 금호동","84.975","202210","7","        32,500","2006","중개거래"
"강원도 속초시 금호동","84.975","202210","13","        29,000","2006","중개거래"
"강원도 속초시 금호동","120.724","202210","13","        47,000","2006","중개거래"
"강원도 속초시 동명동","84.9147","202210","25","        40,300","2017","중개거래"
"강원도 속초시 동명동","84.9147","202210","27","        40,000","2017","중개거래"
"강원도 속초시 영랑동","39.93","202210","5","         7,100","1988","직거래"
"강원도 속초시 영랑동","39.93","202210","21","         8,200","1988","중개거래"
"강원도 속초시 영랑동","59.985","202210","26","        15,000","1990","중개거래"
"강원도 속초시 영랑동","59.985","202210","26","        15,000","1990","중개거래"
"강원도 속초시 조양동","59.8768","202210","25","        29,000","2017","중개거래"
"강원도 속초시 조양동","84.8533","202210","13","        29,000","2009","중개거래"
"강원도 속초시 조양동","84.8533","202210","17","        34,500","2009","중개거래"
"강원도 속초시 조양동","59.905","202210","10","        19,500","1996","중개거래"
"강원도 속초시 조양동","166.535","202210","27","        39,000","1996","중개거래"
"강원도 속초시 조양동","84.88","202210","28","        27,500","1996","중개거래"
"강원도 속초시 조양동","40","202210","31","        12,500","1995","중개거래"
"강원도 속초시 조양동","50","202210","20","        14,400","1995","중개거래"
"강원도 속초시 조양동","40","202210","4","        10,500","1995","중개거래"
"강원도 속초시 조양동","50","202210","21","        15,200","1995","중개거래"
"강원도 속초시 조양동","40","202210","31","        10,500","1995","중개거래"
"강원도 속초시 조양동","59.76","202210","5","        18,500","2001","중개거래"
"강원도 속초시 조양동","59.76","202210","5","        18,500","2001","중개거래"
"강원도 속초시 조양동","59.76","202210","19","        17,500","2001","중개거래"
"강원도 속초시 조양동","49.65","202210","21","        14,000","2001","직거래"
"강원도 속초시 조양동","84.92","202210","21","        40,371","2022","중개거래"
"강원도 속초시 조양동","96.25","202210","6","        57,000","2020","중개거래"
"강원도 속초시 조양동","96.25","202210","11","        41,000","2020","중개거래"
"강원도 속초시 조양동","84.9314","202210","7","        50,000","2020","중개거래"
"강원도 속초시 조양동","59.7891","202210","6","        25,000","2015","중개거래"
"강원도 속초시 조양동","49.62","202210","14","        14,000","1998","중개거래"
"강원도 속초시 조양동","84.288","202210","12","        40,000","2020","중개거래"
"강원도 속초시 조양동","84.288","202210","31","        40,000","2020","중개거래"
"강원도 속초시 조양동","46.04","202210","13","         9,800","1990","중개거래"
"강원도 속초시 조양동","46.04","202210","19","         8,800","1990","중개거래"
"강원도 속초시 조양동","46.04","202210","19","         8,800","1990","중개거래"
"강원도 속초시 조양동","84.98","202210","3","        41,500","2019","중개거래"
"강원도 속초시 조양동","59.98","202210","9","        34,500","2019","중개거래"
"강원도 속초시 조양동","84.99","202210","14","        46,500","2019","중개거래"
"강원도 속초시 청호동","59.98","202210","18","        30,000","2018","중개거래"
"강원도 양구군 양구읍 상리","37.755","202210","12","         7,100","1998","직거래"
"강원도 양구군 양구읍 상리","84.884","202210","18","        28,000","2013","직거래"
"강원도 양구군 양구읍 상리","84.99","202210","20","        25,000","2013","중개거래"
"강원도 양구군 양구읍 상리","84.99","202210","21","        24,000","2013","직거래"
"강원도 양양군 강현면 강선리","75.98","202210","29","        25,500","2019","중개거래"
"강원도 양양군 손양면 하왕도리","39.6","202210","17","         7,800","1998","중개거래"
"강원도 양양군 양양읍 구교리","84.816","202210","31","        12,000","1991","직거래"
"강원도 양양군 양양읍 구교리","80.5321","202210","6","        18,500","2006","중개거래"
"강원도 양양군 양양읍 내곡리","78.0584","202210","5","        34,000","2020","중개거래"
"강원도 양양군 양양읍 내곡리","84.9782","202210","30","        38,200","2020","중개거래"
"강원도 양양군 양양읍 서문리","73.8029","202210","1","        24,500","2016","중개거래"
"강원도 양양군 양양읍 월리","31.5408","202210","12","         5,700","2002","중개거래"
"강원도 양양군 양양읍 월리","84.7407","202210","13","        15,300","2002","직거래"
"강원도 양양군 현남면 남애리","84.672","202210","28","        14,500","2000","중개거래"
"강원도 양양군 현북면 중광정리","48.3066","202210","8","        21,000","2001","중개거래"
"강원도 양양군 현북면 중광정리","38.6106","202210","17","        10,500","2001","중개거래"
"강원도 영월군 영월읍 덕포리","73.58","202210","27","         7,400","1994","직거래"
"강원도 영월군 영월읍 방절리","39.9","202210","5","         4,000","1997","직거래"
"강원도 영월군 영월읍 방절리","39.9","202210","24","         3,700","1997","중개거래"
"강원도 영월군 영월읍 영흥리","59.42","202210","25","         7,374","2009","직거래"
"강원도 영월군 영월읍 영흥리","59.5","202210","27","         6,902","2009","직거래"
"강원도 영월군 영월읍 영흥리","59.5","202210","27","         6,578","2009","직거래"
"강원도 영월군 영월읍 영흥리","62.82","202210","26","         7,000","1990","중개거래"
"강원도 영월군 영월읍 하송리","84.9381","202210","9","        22,500","2012","중개거래"
"강원도 영월군 영월읍 하송리","84.91","202210","6","        23,300","2013","직거래"
"강원도 영월군 영월읍 하송리","33.03","202210","26","         7,900","2013","직거래"
"강원도 영월군 영월읍 하송리","46.98","202210","6","         5,700","1992","중개거래"
"강원도 영월군 영월읍 하송리","39.99","202210","13","         5,350","1992","중개거래"
"강원도 영월군 영월읍 하송리","39.99","202210","14","         4,600","1992","중개거래"
"강원도 영월군 영월읍 하송리","47.31","202210","28","         5,950","1992","직거래"
"강원도 영월군 영월읍 하송리","49.96","202210","5","         7,900","1998","중개거래"
"강원도 영월군 영월읍 하송리","49.96","202210","12","         7,900","1998","직거래"
"강원도 영월군 영월읍 하송리","49.96","202210","19","         7,700","1998","중개거래"
"강원도 영월군 영월읍 하송리","59.8","202210","15","        10,900","1999","중개거래"
"강원도 영월군 영월읍 하송리","49.96","202210","24","         7,900","1999","직거래"
"강원도 영월군 주천면 주천리","84.91","202210","2","        16,700","2012","직거래"
"강원도 원주시 개운동","59.808","202210","7","        20,900","2006","중개거래"
"강원도 원주시 개운동","84.98","202210","10","        25,000","2006","중개거래"
"강원도 원주시 개운동","84.98","202210","11","        25,000","2006","중개거래"
"강원도 원주시 개운동","84.974","202210","8","        17,300","1998","중개거래"
"강원도 원주시 개운동","84.974","202210","14","        14,000","1998","중개거래"
"강원도 원주시 개운동","75.947","202210","17","        11,300","1992","중개거래"
"강원도 원주시 개운동","136.1835","202210","23","        33,000","2006","중개거래"
"강원도 원주시 관설동","59.85","202210","6","        12,000","2001","중개거래"
"강원도 원주시 관설동","59.85","202210","6","        12,200","2001","중개거래"
"강원도 원주시 관설동","59.85","202210","6","        12,000","2001","중개거래"
"강원도 원주시 관설동","59.85","202210","26","        10,600","2001","중개거래"
"강원도 원주시 관설동","59.85","202210","1","        13,800","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","5","        12,500","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","12","        14,500","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","12","        10,700","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","13","        12,700","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","16","        13,150","2002","중개거래"
"강원도 원주시 관설동","59.85","202210","18","        14,000","2002","중개거래"
"강원도 원주시 단계동","84.93","202210","1","        24,750","2007","중개거래"
"강원도 원주시 단계동","84.93","202210","10","        22,900","2007","중개거래"
"강원도 원주시 단계동","65.2","202210","6","        20,000","1984","중개거래"
"강원도 원주시 단계동","65.99","202210","31","        17,000","1984","중개거래"
"강원도 원주시 단계동","43.932","202210","21","         5,450","1990","중개거래"
"강원도 원주시 단계동","134.76","202210","11","        26,000","1993","중개거래"
"강원도 원주시 단계동","124.05","202210","17","        22,200","1993","중개거래"
"강원도 원주시 단계동","95.27","202210","20","        20,500","1993","중개거래"
"강원도 원주시 단계동","116.55","202210","1","        41,700","2006","중개거래"
"강원도 원주시 단계동","84.98","202210","13","        31,800","2006","중개거래"
"강원도 원주시 단계동","59.9847","202210","21","        25,000","2016","중개거래"
"강원도 원주시 단계동","59.9031","202210","23","        26,000","2016","중개거래"
"강원도 원주시 단계동","59.9847","202210","31","        27,000","2016","중개거래"
"강원도 원주시 단계동","84.75","202210","16","        16,800","1995","중개거래"
"강원도 원주시 단계동","59.76","202210","6","        13,000","1996","중개거래"
"강원도 원주시 단계동","59.76","202210","26","        12,500","1996","중개거래"
"강원도 원주시 단계동","84.9911","202210","14","        39,500","2018","중개거래"
"강원도 원주시 단계동","84.9911","202210","24","        35,000","2018","중개거래"
"강원도 원주시 단계동","60.8496","202210","29","        29,450","2017","중개거래"
"강원도 원주시 단계동","59.67","202210","21","        10,500","1995","중개거래"
"강원도 원주시 단계동","84.59","202210","7","        22,700","1994","중개거래"
"강원도 원주시 단구동","84.99","202210","24","        17,500","1998","중개거래"
"강원도 원주시 단구동","77.82","202210","25","        16,500","1998","직거래"
"강원도 원주시 단구동","84.6989","202210","11","        35,700","2017","중개거래"
"강원도 원주시 단구동","59.903","202210","4","        17,500","1997","중개거래"
"강원도 원주시 단구동","59.903","202210","5","        17,300","1997","중개거래"
"강원도 원주시 단구동","59.903","202210","6","        15,900","1997","중개거래"
"강원도 원주시 단구동","84.67","202210","21","        23,600","2006","중개거래"
"강원도 원주시 단구동","52.47","202210","8","         9,600","1991","중개거래"
"강원도 원주시 단구동","59.55","202210","5","        15,900","1998","중개거래"
"강원도 원주시 단구동","38.685","202210","5","         8,000","1998","중개거래"
"강원도 원주시 단구동","59.55","202210","22","        13,800","1998","중개거래"
"강원도 원주시 단구동","59.55","202210","23","        14,200","1998","중개거래"
"강원도 원주시 단구동","38.685","202210","25","         9,000","1998","직거래"
"강원도 원주시 단구동","84.9317","202210","9","        31,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202210","12","        32,500","2020","중개거래"
"강원도 원주시 단구동","84.9024","202210","4","        32,000","2020","중개거래"
"강원도 원주시 단구동","84.9317","202210","6","        34,000","2020","직거래"
"강원도 원주시 단구동","84.9024","202210","8","        32,500","2020","중개거래"
"강원도 원주시 단구동","84.9156","202210","21","        23,300","2008","중개거래"
"강원도 원주시 단구동","84.9748","202210","28","        26,000","2008","중개거래"
"강원도 원주시 단구동","58.65","202210","15","        11,800","2000","중개거래"
"강원도 원주시 단구동","58.65","202210","25","        11,000","2000","중개거래"
"강원도 원주시 단구동","58.65","202210","2","        12,600","2000","중개거래"
"강원도 원주시 단구동","58.65","202210","8","        12,000","2000","중개거래"
"강원도 원주시 단구동","58.65","202210","4","        10,500","2000","직거래"
"강원도 원주시 단구동","58.65","202210","13","        11,800","2000","중개거래"
"강원도 원주시 단구동","58.65","202210","17","        11,300","2000","직거래"
"강원도 원주시 단구동","58.65","202210","17","        12,500","2001","중개거래"
"강원도 원주시 단구동","58.65","202210","31","        12,500","2001","중개거래"
"강원도 원주시 단구동","59.85","202210","1","        13,500","2002","중개거래"
"강원도 원주시 단구동","59.85","202210","3","        12,000","2002","중개거래"
"강원도 원주시 단구동","84.6","202210","31","        13,800","1991","중개거래"
"강원도 원주시 단구동","59.84","202210","4","        16,300","1997","중개거래"
"강원도 원주시 단구동","84.886","202210","27","        23,900","2001","중개거래"
"강원도 원주시 단구동","126.57","202210","12","        35,500","2006","중개거래"
